id,created_at,participant_id,pair_id,game,bandwidth_mbit,pair_index,video_a_kind,video_b_kind,video_a_file,video_b_file,score_a,score_b,which_real,is_correct,pairs_version,pairs_hash,user_agent
214,2026-07-14 22:41:04.837+00,iByISEGGD0,4Mbit_Fortnite,Fortnite,4,0,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/4Mbit_Loss0_Fortnite.mp4,2,4,Video B,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
215,2026-07-14 22:41:15.292+00,iByISEGGD0,4Mbit_Forza,Forza,4,1,real,synth,videos/4Mbit_Loss0_Forza.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,1,1,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
216,2026-07-14 22:41:29.635+00,iByISEGGD0,6Mbit_Kombat,Kombat,6,2,synth,real,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/6Mbit_Loss0_Kombat.mp4,1,1,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
217,2026-07-14 22:41:39.01+00,hNd9m5iA41,4Mbit_Fortnite,Fortnite,4,0,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/4Mbit_Loss0_Fortnite.mp4,3,5,Video B,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
218,2026-07-14 22:41:50.981+00,iByISEGGD0,2Mbit_Forza,Forza,2,3,real,synth,videos/2Mbit_Loss0_Forza.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,2,2,Video B,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
219,2026-07-14 22:42:23.937+00,iByISEGGD0,2Mbit_Kombat,Kombat,2,4,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/2Mbit_Loss0_Kombat.mp4,1,1,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
220,2026-07-14 22:42:34.92+00,iByISEGGD0,8Mbit_Fortnite,Fortnite,8,5,real,synth,videos/8Mbit_Loss0_Fortnite.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
221,2026-07-14 22:43:00.826+00,iByISEGGD0,10Mbit_Fortnite,Fortnite,10,6,real,synth,videos/10Mbit_Loss0_Fortnite.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
222,2026-07-14 22:43:13.613+00,iByISEGGD0,10Mbit_Forza,Forza,10,7,real,synth,videos/10Mbit_Loss0_Forza.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
223,2026-07-14 22:43:30.633+00,iByISEGGD0,6Mbit_Forza,Forza,6,8,synth,real,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/6Mbit_Loss0_Forza.mp4,3,3,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
224,2026-07-14 22:43:44.441+00,iByISEGGD0,8Mbit_Forza,Forza,8,9,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/8Mbit_Loss0_Forza.mp4,4,3,Video A,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
225,2026-07-14 22:44:27.903+00,iByISEGGD0,6Mbit_Fortnite,Fortnite,6,10,real,synth,videos/6Mbit_Loss0_Fortnite.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
226,2026-07-14 22:44:43.961+00,iByISEGGD0,2Mbit_Fortnite,Fortnite,2,11,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/2Mbit_Loss0_Fortnite.mp4,2,2,Video B,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
227,2026-07-14 22:45:00.413+00,iByISEGGD0,4Mbit_Kombat,Kombat,4,12,real,synth,videos/4Mbit_Loss0_Kombat.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,2,3,Video B,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
228,2026-07-14 22:45:41.582+00,iByISEGGD0,8Mbit_Kombat,Kombat,8,13,real,synth,videos/8Mbit_Loss0_Kombat.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,3,4,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
229,2026-07-14 22:45:56.097+00,iByISEGGD0,10Mbit_Kombat,Kombat,10,14,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/10Mbit_Loss0_Kombat.mp4,4,4,Video A,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
230,2026-07-14 22:46:21.728+00,hNd9m5iA41,6Mbit_Fortnite,Fortnite,6,1,real,synth,videos/6Mbit_Loss0_Fortnite.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
231,2026-07-14 22:46:52.752+00,hNd9m5iA41,10Mbit_Kombat,Kombat,10,2,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/10Mbit_Loss0_Kombat.mp4,4,4,Video A,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
232,2026-07-14 22:47:31.95+00,hNd9m5iA41,8Mbit_Kombat,Kombat,8,3,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/8Mbit_Loss0_Kombat.mp4,3,3,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
233,2026-07-14 22:48:00.665+00,hNd9m5iA41,4Mbit_Forza,Forza,4,4,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/4Mbit_Loss0_Forza.mp4,5,4,Video A,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
234,2026-07-14 22:48:11.003+00,hNd9m5iA41,6Mbit_Kombat,Kombat,6,5,real,synth,videos/6Mbit_Loss0_Kombat.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,5,4,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
235,2026-07-14 22:48:30.68+00,hNd9m5iA41,2Mbit_Forza,Forza,2,6,real,synth,videos/2Mbit_Loss0_Forza.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,3,2,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
236,2026-07-14 22:48:44.202+00,hNd9m5iA41,2Mbit_Fortnite,Fortnite,2,7,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/2Mbit_Loss0_Fortnite.mp4,2,2,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
237,2026-07-14 22:48:56.806+00,hNd9m5iA41,8Mbit_Fortnite,Fortnite,8,8,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/8Mbit_Loss0_Fortnite.mp4,5,5,Video B,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
238,2026-07-14 22:49:15.23+00,hNd9m5iA41,2Mbit_Kombat,Kombat,2,9,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/2Mbit_Loss0_Kombat.mp4,1,1,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
239,2026-07-14 22:49:27.626+00,hNd9m5iA41,6Mbit_Forza,Forza,6,10,real,synth,videos/6Mbit_Loss0_Forza.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
240,2026-07-14 22:49:36.679+00,hNd9m5iA41,4Mbit_Kombat,Kombat,4,11,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/4Mbit_Loss0_Kombat.mp4,3,4,Video B,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
241,2026-07-14 22:49:44.757+00,hNd9m5iA41,10Mbit_Forza,Forza,10,12,real,synth,videos/10Mbit_Loss0_Forza.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
242,2026-07-14 22:50:08.759+00,hNd9m5iA41,8Mbit_Forza,Forza,8,13,real,synth,videos/8Mbit_Loss0_Forza.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,5,5,Video B,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
243,2026-07-14 22:50:50.675+00,hNd9m5iA41,10Mbit_Fortnite,Fortnite,10,14,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/10Mbit_Loss0_Fortnite.mp4,5,5,Video B,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
244,2026-07-14 23:06:10.396+00,Z2zapdOkuE,6Mbit_Kombat,Kombat,6,0,real,synth,videos/6Mbit_Loss0_Kombat.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
245,2026-07-14 23:06:26.713+00,Z2zapdOkuE,10Mbit_Kombat,Kombat,10,1,real,synth,videos/10Mbit_Loss0_Kombat.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
246,2026-07-14 23:06:53.098+00,Z2zapdOkuE,10Mbit_Forza,Forza,10,2,real,synth,videos/10Mbit_Loss0_Forza.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
247,2026-07-14 23:07:10.787+00,Z2zapdOkuE,6Mbit_Forza,Forza,6,3,real,synth,videos/6Mbit_Loss0_Forza.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
248,2026-07-14 23:07:38.006+00,Z2zapdOkuE,8Mbit_Fortnite,Fortnite,8,4,real,synth,videos/8Mbit_Loss0_Fortnite.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
249,2026-07-14 23:07:49.798+00,Z2zapdOkuE,8Mbit_Forza,Forza,8,5,real,synth,videos/8Mbit_Loss0_Forza.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
250,2026-07-14 23:08:03.552+00,Z2zapdOkuE,2Mbit_Fortnite,Fortnite,2,6,real,synth,videos/2Mbit_Loss0_Fortnite.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
251,2026-07-14 23:08:14.796+00,Z2zapdOkuE,2Mbit_Kombat,Kombat,2,7,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/2Mbit_Loss0_Kombat.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
252,2026-07-14 23:08:26.116+00,Z2zapdOkuE,8Mbit_Kombat,Kombat,8,8,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/8Mbit_Loss0_Kombat.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
253,2026-07-14 23:08:36.668+00,Z2zapdOkuE,6Mbit_Fortnite,Fortnite,6,9,real,synth,videos/6Mbit_Loss0_Fortnite.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
254,2026-07-14 23:08:45.768+00,Z2zapdOkuE,4Mbit_Forza,Forza,4,10,real,synth,videos/4Mbit_Loss0_Forza.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
255,2026-07-14 23:08:55.599+00,Z2zapdOkuE,2Mbit_Forza,Forza,2,11,real,synth,videos/2Mbit_Loss0_Forza.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
256,2026-07-14 23:09:07.832+00,Z2zapdOkuE,10Mbit_Fortnite,Fortnite,10,12,real,synth,videos/10Mbit_Loss0_Fortnite.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
257,2026-07-14 23:09:16.74+00,Z2zapdOkuE,4Mbit_Kombat,Kombat,4,13,real,synth,videos/4Mbit_Loss0_Kombat.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
258,2026-07-14 23:09:29.972+00,Z2zapdOkuE,4Mbit_Fortnite,Fortnite,4,14,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/4Mbit_Loss0_Fortnite.mp4,5,5,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"
259,2026-07-14 23:41:38.738+00,nLxS2OUFla,6Mbit_Kombat,Kombat,6,0,synth,real,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/6Mbit_Loss0_Kombat.mp4,3,3,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
260,2026-07-14 23:42:48.057+00,nLxS2OUFla,8Mbit_Fortnite,Fortnite,8,1,real,synth,videos/8Mbit_Loss0_Fortnite.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
261,2026-07-14 23:43:43.676+00,nLxS2OUFla,2Mbit_Kombat,Kombat,2,2,real,synth,videos/2Mbit_Loss0_Kombat.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,2,2,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
262,2026-07-14 23:45:09.707+00,nLxS2OUFla,6Mbit_Fortnite,Fortnite,6,3,real,synth,videos/6Mbit_Loss0_Fortnite.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,4,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
263,2026-07-14 23:45:40.572+00,nLxS2OUFla,4Mbit_Forza,Forza,4,4,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/4Mbit_Loss0_Forza.mp4,3,3,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
264,2026-07-14 23:45:58.809+00,nLxS2OUFla,4Mbit_Fortnite,Fortnite,4,5,real,synth,videos/4Mbit_Loss0_Fortnite.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,3,3,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
265,2026-07-14 23:46:49.223+00,nLxS2OUFla,10Mbit_Fortnite,Fortnite,10,6,real,synth,videos/10Mbit_Loss0_Fortnite.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,4,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
266,2026-07-14 23:47:40.29+00,nLxS2OUFla,2Mbit_Forza,Forza,2,7,real,synth,videos/2Mbit_Loss0_Forza.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,2,2,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
267,2026-07-14 23:48:12.038+00,nLxS2OUFla,8Mbit_Forza,Forza,8,8,real,synth,videos/8Mbit_Loss0_Forza.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,3,3,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
268,2026-07-14 23:49:02.208+00,nLxS2OUFla,8Mbit_Kombat,Kombat,8,9,real,synth,videos/8Mbit_Loss0_Kombat.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,3,3,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
269,2026-07-14 23:49:28.421+00,nLxS2OUFla,2Mbit_Fortnite,Fortnite,2,10,real,synth,videos/2Mbit_Loss0_Fortnite.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,3,3,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
270,2026-07-14 23:50:39.707+00,nLxS2OUFla,10Mbit_Forza,Forza,10,11,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/10Mbit_Loss0_Forza.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
271,2026-07-14 23:51:36.956+00,nLxS2OUFla,4Mbit_Kombat,Kombat,4,12,real,synth,videos/4Mbit_Loss0_Kombat.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,3,3,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
272,2026-07-14 23:52:13.42+00,nLxS2OUFla,10Mbit_Kombat,Kombat,10,13,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/10Mbit_Loss0_Kombat.mp4,3,3,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
273,2026-07-14 23:52:35.24+00,nLxS2OUFla,6Mbit_Forza,Forza,6,14,real,synth,videos/6Mbit_Loss0_Forza.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,4,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15"
274,2026-07-15 02:27:13.681+00,WvkoGSyyhE,6Mbit_Fortnite,Fortnite,6,0,real,synth,videos/6Mbit_Loss0_Fortnite.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,5,4,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
275,2026-07-15 02:27:54.918+00,WvkoGSyyhE,2Mbit_Kombat,Kombat,2,1,real,synth,videos/2Mbit_Loss0_Kombat.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,2,2,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
276,2026-07-15 02:28:12.33+00,WvkoGSyyhE,6Mbit_Kombat,Kombat,6,2,real,synth,videos/6Mbit_Loss0_Kombat.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,2,2,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
