ID,command,encrypted_cmd
955,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.016815185546875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7d798da59f44d61780e2d5f26d502ab39eee250859d24751ab08121c8f95f636dcadf39e84fd3f9e95041dc0cc
955,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.016815185546875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7d798da59f44d61780e2d5f26d502ab39eee250859d24751ab08121c8f95f636dcadf39e84fd3f9e95041dc0cc
959,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.011016845703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},af72fb5be808270787f14b69931b1932b7876b9ca17ba8a3b43affc1570e9276eb5ef8b567836611163be647e6
959,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.011016845703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},af72fb5be808270787f14b69931b1932b7876b9ca17ba8a3b43affc1570e9276eb5ef8b567836611163be647e6
963,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.004791259765625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},621733334ce68fb36ff636b7c2483b33299a6c56f570c606883e865367e62c199cb3d3f7d1837122704b49956b
963,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.004791259765625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},621733334ce68fb36ff636b7c2483b33299a6c56f570c606883e865367e62c199cb3d3f7d1837122704b49956b
967,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.004791259765625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},621733334ce68fb36ff636b7c2483b33299a6c56f570c606883e865367e62c199cb3d3f7d1837122704b49956b
971,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.002197265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35e8843dcfc4d69ac7b690d5268379acb73db3795307e061d8a3c10d8a734420c53c54e8260cc850be9438828
971,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.002197265625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35e8843dcfc4d69ac7b690d5268379acb73db3795307e061d8a3c10d8a734420c53c54e8260cc850be9438828
976,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
976,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
980,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
985,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
989,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
993,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
997,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1001,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1005,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1009,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1013,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1017,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1021,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1026,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1030,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1034,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1038,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1041,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.000640869140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e743d122f340d09399e809133b76d19b567662b32ee509e3fc7e00445ad872df7f72ee632d0adc4440556f9608
1045,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},759a4692517617a812dabfd5b6bba0a71bccb957914a6f76e50a629942a3b5007b7d342e9d34a6986619fddda9
1045,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},759a4692517617a812dabfd5b6bba0a71bccb957914a6f76e50a629942a3b5007b7d342e9d34a6986619fddda9
1049,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},759a4692517617a812dabfd5b6bba0a71bccb957914a6f76e50a629942a3b5007b7d342e9d34a6986619fddda9
1053,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},759a4692517617a812dabfd5b6bba0a71bccb957914a6f76e50a629942a3b5007b7d342e9d34a6986619fddda9
1058,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},759a4692517617a812dabfd5b6bba0a71bccb957914a6f76e50a629942a3b5007b7d342e9d34a6986619fddda9
1061,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.003753662109375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7680883199df5efb350b4cc3cec52fb25699e0fc1b6259b1f7c0817e3c483354db91965c052c491a00cfe30863
1061,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': -0.003753662109375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7680883199df5efb350b4cc3cec52fb25699e0fc1b6259b1f7c0817e3c483354db91965c052c491a00cfe30863
1066,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},98525837a95aca5bcbdc791f3c5e8602c4711a3bae03efb5414120036cc7ecea53b953859b5786265c7f15996d
1066,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},98525837a95aca5bcbdc791f3c5e8602c4711a3bae03efb5414120036cc7ecea53b953859b5786265c7f15996d
1069,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},98525837a95aca5bcbdc791f3c5e8602c4711a3bae03efb5414120036cc7ecea53b953859b5786265c7f15996d
1074,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},98525837a95aca5bcbdc791f3c5e8602c4711a3bae03efb5414120036cc7ecea53b953859b5786265c7f15996d
1078,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},98525837a95aca5bcbdc791f3c5e8602c4711a3bae03efb5414120036cc7ecea53b953859b5786265c7f15996d
1081,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},98525837a95aca5bcbdc791f3c5e8602c4711a3bae03efb5414120036cc7ecea53b953859b5786265c7f15996d
1086,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},98525837a95aca5bcbdc791f3c5e8602c4711a3bae03efb5414120036cc7ecea53b953859b5786265c7f15996d
1090,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1090,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1094,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1099,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1103,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},183407b34df979fecd3fd95c5c274c4a400c129df310b9a7193d8fc175bea54a2e4a72859530be094d0cf5edc4
1103,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},183407b34df979fecd3fd95c5c274c4a400c129df310b9a7193d8fc175bea54a2e4a72859530be094d0cf5edc4
1107,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8d0b6e964ba7d480c64c362d64c35f6213f5ce49e2c604e38eb3ebd8a6f38fc1548db99549d212443e58b211cb
1107,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8d0b6e964ba7d480c64c362d64c35f6213f5ce49e2c604e38eb3ebd8a6f38fc1548db99549d212443e58b211cb
1111,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8d0b6e964ba7d480c64c362d64c35f6213f5ce49e2c604e38eb3ebd8a6f38fc1548db99549d212443e58b211cb
1115,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8d0b6e964ba7d480c64c362d64c35f6213f5ce49e2c604e38eb3ebd8a6f38fc1548db99549d212443e58b211cb
1120,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8d0b6e964ba7d480c64c362d64c35f6213f5ce49e2c604e38eb3ebd8a6f38fc1548db99549d212443e58b211cb
1124,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1124,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1128,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1132,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b45077b277dcb3f73f9ac72595eb2e3bb13dd83c55167c4f41dadb9fc7085d9a63d6f19d7e7a897025d94c58f1
1132,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},b45077b277dcb3f73f9ac72595eb2e3bb13dd83c55167c4f41dadb9fc7085d9a63d6f19d7e7a897025d94c58f1
1136,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1136,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},dbd473745fcb27fa693eb37e6dd0b95cd5498a7b1ea245c1680fee5fe22248d8feb27531a6148e40414d248335
1140,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8d0b6e964ba7d480c64c362d64c35f6213f5ce49e2c604e38eb3ebd8a6f38fc1548db99549d212443e58b211cb
1140,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8d0b6e964ba7d480c64c362d64c35f6213f5ce49e2c604e38eb3ebd8a6f38fc1548db99549d212443e58b211cb
1145,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},69c8412216feac7de2e45cfd4d2efd50cfca6b6bce0d869d78f14976303e61eb4240cf5287c3215689ece77611
1145,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},69c8412216feac7de2e45cfd4d2efd50cfca6b6bce0d869d78f14976303e61eb4240cf5287c3215689ece77611
1149,{'axes': {'0': 0.067657470703125, '1': 0.037811279296875, '2': -1.0, '3': 0.03759765625, '4': 0.001739501953125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},69c8412216feac7de2e45cfd4d2efd50cfca6b6bce0d869d78f14976303e61eb4240cf5287c3215689ece77611
