ID,command,encrypted_cmd
8353,{'axes': {'0': 0.04718017578125, '1': 0.0450439453125, '2': -1.0, '3': 0.047149658203125, '4': -0.003173828125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f515c384a24aa4b3030a38f43f30b1ec1e69bb6960f596eaab98da69b200fc166ab1ff70501c1da696861df74d
8357,{'axes': {'0': 0.04437255859375, '1': 0.0450439453125, '2': -1.0, '3': 0.047149658203125, '4': 0.002838134765625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8cb45a9138e2d01624b10df4f69a833dbf671951e46528c4ec1e3fa52fe0acf21b272be099218afd466a19e2c6
8358,{'axes': {'0': 0.04437255859375, '1': 0.0450439453125, '2': -1.0, '3': 0.047149658203125, '4': 0.002838134765625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},8cb45a9138e2d01624b10df4f69a833dbf671951e46528c4ec1e3fa52fe0acf21b272be099218afd466a19e2c6
8362,{'axes': {'0': -0.2904052734375, '1': 0.01300048828125, '2': -1.0, '3': 0.047149658203125, '4': 0.002838134765625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},95bb8ea7aeb71d7fdabbea408bfd63b638ec5f857f02f89a964059031829fa0a39ae201ce5815bba08f082b299
8362,{'axes': {'0': -0.2904052734375, '1': 0.01300048828125, '2': -1.0, '3': 0.047149658203125, '4': 0.002838134765625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},95bb8ea7aeb71d7fdabbea408bfd63b638ec5f857f02f89a964059031829fa0a39ae201ce5815bba08f082b299
8366,{'axes': {'0': -0.88482666015625, '1': -0.484588623046875, '2': -1.0, '3': 0.047149658203125, '4': 0.002838134765625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3248c96f8bf9f394b5297b30a50033fd74100264235c96226a73d99dbae14784aea77044d7ad355ef40ce4a14
8366,{'axes': {'0': -0.88482666015625, '1': -0.484588623046875, '2': -1.0, '3': 0.047149658203125, '4': 0.002838134765625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c3248c96f8bf9f394b5297b30a50033fd74100264235c96226a73d99dbae14784aea77044d7ad355ef40ce4a14
8370,{'axes': {'0': 0.036163330078125, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': 0.000152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d1f95dc8dd88d4f56b00286e5cc9b30423ebb51021a16f70ecdf6fd4fb0ff3ee395aa8daf81bc1b2158f8fbe44
8370,{'axes': {'0': 0.036163330078125, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': 0.000152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d1f95dc8dd88d4f56b00286e5cc9b30423ebb51021a16f70ecdf6fd4fb0ff3ee395aa8daf81bc1b2158f8fbe44
8374,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': 0.000152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d992fc339443e2224b64f5bf43ca6eb985f8d9baef46de20b29a6713d2a2c53d277d04bee9aaa93f394aa8104d
8374,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': 0.000152587890625, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d992fc339443e2224b64f5bf43ca6eb985f8d9baef46de20b29a6713d2a2c53d277d04bee9aaa93f394aa8104d
8378,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.002716064453125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},89526656bc1c7a8b35ddcd857ef825554299910e955b34b9cf5b7e660e6cdf30592b0249d9619184a2e4269cb7
8378,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.002716064453125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},89526656bc1c7a8b35ddcd857ef825554299910e955b34b9cf5b7e660e6cdf30592b0249d9619184a2e4269cb7
8383,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35be68eb4cc4cc517efd3e2a476a05e98202b9c12fcfa6f13e1a46e69a538112724e0a930832baae858dab73f
8383,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35be68eb4cc4cc517efd3e2a476a05e98202b9c12fcfa6f13e1a46e69a538112724e0a930832baae858dab73f
8387,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35be68eb4cc4cc517efd3e2a476a05e98202b9c12fcfa6f13e1a46e69a538112724e0a930832baae858dab73f
8391,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35be68eb4cc4cc517efd3e2a476a05e98202b9c12fcfa6f13e1a46e69a538112724e0a930832baae858dab73f
8395,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35be68eb4cc4cc517efd3e2a476a05e98202b9c12fcfa6f13e1a46e69a538112724e0a930832baae858dab73f
8399,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35be68eb4cc4cc517efd3e2a476a05e98202b9c12fcfa6f13e1a46e69a538112724e0a930832baae858dab73f
8403,{'axes': {'0': 0.0389404296875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e35be68eb4cc4cc517efd3e2a476a05e98202b9c12fcfa6f13e1a46e69a538112724e0a930832baae858dab73f
8407,{'axes': {'0': 0.04205322265625, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},056dc343bcf3c9997393a5a5876c7bf1878473e05fb953e12e869dcccde4c7a10569041cf8bbf2e077fa9bd06d
8407,{'axes': {'0': 0.04205322265625, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},056dc343bcf3c9997393a5a5876c7bf1878473e05fb953e12e869dcccde4c7a10569041cf8bbf2e077fa9bd06d
8412,{'axes': {'0': 0.045135498046875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},415ff46a3dac2d9ac1113c5c5a8a518c5de0dd0fcf4bbebb4ab8eb5fa9c37d5fe7bbed6d634dc391a6b8a6dd92
8412,{'axes': {'0': 0.045135498046875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},415ff46a3dac2d9ac1113c5c5a8a518c5de0dd0fcf4bbebb4ab8eb5fa9c37d5fe7bbed6d634dc391a6b8a6dd92
8416,{'axes': {'0': 0.045135498046875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},415ff46a3dac2d9ac1113c5c5a8a518c5de0dd0fcf4bbebb4ab8eb5fa9c37d5fe7bbed6d634dc391a6b8a6dd92
8420,{'axes': {'0': 0.045135498046875, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},415ff46a3dac2d9ac1113c5c5a8a518c5de0dd0fcf4bbebb4ab8eb5fa9c37d5fe7bbed6d634dc391a6b8a6dd92
8424,{'axes': {'0': 0.047943115234375, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6432825b0fb94aa9b81d165948d0a89ad813af7b307d84d9d1d88276e486daab353617627c259fea4a7d281070
8424,{'axes': {'0': 0.047943115234375, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6432825b0fb94aa9b81d165948d0a89ad813af7b307d84d9d1d88276e486daab353617627c259fea4a7d281070
8428,{'axes': {'0': 0.047943115234375, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6432825b0fb94aa9b81d165948d0a89ad813af7b307d84d9d1d88276e486daab353617627c259fea4a7d281070
8433,{'axes': {'0': 0.047943115234375, '1': 0.046539306640625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6432825b0fb94aa9b81d165948d0a89ad813af7b307d84d9d1d88276e486daab353617627c259fea4a7d281070
8437,{'axes': {'0': -1.0, '1': 0.049072265625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},30388411d54d438b543f713fd4f0e78084cecedf2b1baa12e8f14a8226f92ec0dbeb43d2147aef190e238b8a9a
8437,{'axes': {'0': -1.0, '1': 0.049072265625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},30388411d54d438b543f713fd4f0e78084cecedf2b1baa12e8f14a8226f92ec0dbeb43d2147aef190e238b8a9a
8441,{'axes': {'0': -0.0299072265625, '1': 0.17694091796875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7a86708db85383eb03a873dc3342f038bf46b9ca125d85d0a5fae5a1af678000d6b1231da8d65b7e2b58e7d780
8441,{'axes': {'0': -0.0299072265625, '1': 0.17694091796875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7a86708db85383eb03a873dc3342f038bf46b9ca125d85d0a5fae5a1af678000d6b1231da8d65b7e2b58e7d780
8446,{'axes': {'0': 0.045318603515625, '1': 0.063507080078125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9aefe13258b58dfdb8a853d96a3bc8a3ade488bbd7321450ebbce27255c8eb340408bf4f67338513058357ce1e
8446,{'axes': {'0': 0.045318603515625, '1': 0.063507080078125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9aefe13258b58dfdb8a853d96a3bc8a3ade488bbd7321450ebbce27255c8eb340408bf4f67338513058357ce1e
8450,{'axes': {'0': 0.050140380859375, '1': 0.05731201171875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c6ba26f362120d067ef5d33f15e77c183122b278c07320386981d6e6bad056d9014df8dd199633207c56ff36a7
8450,{'axes': {'0': 0.050140380859375, '1': 0.05731201171875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c6ba26f362120d067ef5d33f15e77c183122b278c07320386981d6e6bad056d9014df8dd199633207c56ff36a7
8454,{'axes': {'0': 0.6904296875, '1': -0.362579345703125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2b1fa9a80904532214e069cba767f8a7b58cfd015c86f026f8fd658d58e82444df3752645a36b8603d6c1d896a
8454,{'axes': {'0': 0.6904296875, '1': -0.362579345703125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2b1fa9a80904532214e069cba767f8a7b58cfd015c86f026f8fd658d58e82444df3752645a36b8603d6c1d896a
8458,{'axes': {'0': -0.0323486328125, '1': 0.1318359375, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a796707d8b31b013a57dd9a7e2ad5c8d081ce0d932be1a159ef9f3fd3b1677d07104f14e6d9d69babf9e8559e3
8458,{'axes': {'0': -0.0323486328125, '1': 0.1318359375, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a796707d8b31b013a57dd9a7e2ad5c8d081ce0d932be1a159ef9f3fd3b1677d07104f14e6d9d69babf9e8559e3
8462,{'axes': {'0': 0.042694091796875, '1': 0.07379150390625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2bd9aa6f53506c072970b6b0338ca2383bfc9bee47b0ce2baa29ccaf4ff1f0809143f905920e77cc53f7d42332
8462,{'axes': {'0': 0.042694091796875, '1': 0.07379150390625, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2bd9aa6f53506c072970b6b0338ca2383bfc9bee47b0ce2baa29ccaf4ff1f0809143f905920e77cc53f7d42332
8467,{'axes': {'0': 0.050140380859375, '1': 0.062530517578125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a0d3f1f929dee2fb4a7dd08c876b6307969eb046ad25ee3c0176173dd6d7fa5e71b831a6dbe5921774f3ee6b04
8467,{'axes': {'0': 0.050140380859375, '1': 0.062530517578125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a0d3f1f929dee2fb4a7dd08c876b6307969eb046ad25ee3c0176173dd6d7fa5e71b831a6dbe5921774f3ee6b04
8471,{'axes': {'0': -0.005645751953125, '1': -0.004608154296875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f353921be490d1a50c74bbb69c5c4bd6d2fe689939fc46ba467c4e0aeaedbb4b79c3a48ab50c93d8edcb36444c
8471,{'axes': {'0': -0.005645751953125, '1': -0.004608154296875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f353921be490d1a50c74bbb69c5c4bd6d2fe689939fc46ba467c4e0aeaedbb4b79c3a48ab50c93d8edcb36444c
8475,{'axes': {'0': -0.593170166015625, '1': -0.538330078125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ccc1223dd56229f99c2fea1404c0ffa7f34e25a89a57aeef1f45188061e2ff2a21f1811580d39cc13b9ce45ea7
8475,{'axes': {'0': -0.593170166015625, '1': -0.538330078125, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ccc1223dd56229f99c2fea1404c0ffa7f34e25a89a57aeef1f45188061e2ff2a21f1811580d39cc13b9ce45ea7
8479,{'axes': {'0': -0.00994873046875, '1': 0.020965576171875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3c37906c3a7bed0c1e791c13a6a62cc4854292ba5d054d5b4604c7340c0ae391c0583201f6c4e6741a5e9fd16c
8479,{'axes': {'0': -0.00994873046875, '1': 0.020965576171875, '2': -1.0, '3': 0.047149658203125, '4': -0.005401611328125, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3c37906c3a7bed0c1e791c13a6a62cc4854292ba5d054d5b4604c7340c0ae391c0583201f6c4e6741a5e9fd16c
8484,{'axes': {'0': -0.699371337890625, '1': -0.636077880859375, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},57744cbd82c9a29f1d0f0e594f6509ef6f02df325002001115cfcf3f6f8e539c3c168df7cd42fb2598cf756cb9
8484,{'axes': {'0': -0.699371337890625, '1': -0.636077880859375, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},57744cbd82c9a29f1d0f0e594f6509ef6f02df325002001115cfcf3f6f8e539c3c168df7cd42fb2598cf756cb9
8488,{'axes': {'0': 0.082672119140625, '1': 0.02154541015625, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},eb7ea3ce5c028c089c8f930d403326a361c7d2dd80877ffd71517d65013863f55bca5e994b75cd959f1ad8f9a3
8488,{'axes': {'0': 0.082672119140625, '1': 0.02154541015625, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},eb7ea3ce5c028c089c8f930d403326a361c7d2dd80877ffd71517d65013863f55bca5e994b75cd959f1ad8f9a3
8492,{'axes': {'0': 0.082672119140625, '1': 0.0244140625, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},58136f70358554a2b1eac895a81a94afa01d93f1845acbf0f8dda6f7e7dfaf7a6f8979b140ba0eeddd2b76774a
8492,{'axes': {'0': 0.082672119140625, '1': 0.0244140625, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},58136f70358554a2b1eac895a81a94afa01d93f1845acbf0f8dda6f7e7dfaf7a6f8979b140ba0eeddd2b76774a
8497,{'axes': {'0': 0.082672119140625, '1': 0.0244140625, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},58136f70358554a2b1eac895a81a94afa01d93f1845acbf0f8dda6f7e7dfaf7a6f8979b140ba0eeddd2b76774a
8501,{'axes': {'0': 0.35003662109375, '1': -0.223724365234375, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},18000714cf8e2f519b1f2396ea84b879e781cf60cfe7dcc1088b3dea0082745cb178f3c565e3a70c0a9da7d244
8501,{'axes': {'0': 0.35003662109375, '1': -0.223724365234375, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},18000714cf8e2f519b1f2396ea84b879e781cf60cfe7dcc1088b3dea0082745cb178f3c565e3a70c0a9da7d244
8505,{'axes': {'0': -0.010986328125, '1': 0.15045166015625, '2': -1.0, '3': 0.047149658203125, '4': -0.0081787109375, '5': 0.999969482421875, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6ea73fca1de8f43e0f089c2c755d9e91c628e327520175186037c8a2b7ccd6ad6db544a4da1fe85025b8365007
